Employee No.,Gender,Education,Education Field,Job Role,Department,Age group,Work Location,Attrition,Attrition Date,Attrition Label,Dynamic Date,Age,Attrition,Avg. Satisfaction Score,Employee Count,Environment Satisfaction,Attrition Count,Job Involvement,Job Satisfaction,Monthly Income,Percent Salary Hike,Performance Rating,Placeholder,Relationship Satisfaction,Work Life Balance
E_1263,Male,Bachelor's Degree,Life Sciences,Research Director,R & D,45-55,Mumbai,No,,Current Employees,,48,0,3.4,1,4,,2,4,18265,12,3,0,3,4
E_1264,Female,Bachelor's Degree,Life Sciences,Research Director,R & D,25-34,Delhi,No,,Current Employees,,29,0,2.8,1,4,,2,4,16124,14,3,0,2,2
E_1265,Female,Bachelor's Degree,Technical Degree,Research Scientist,R & D,25-34,Banglore,No,,Current Employees,,34,0,3.2,1,3,,4,3,2585,17,3,0,4,2
E_1267,Male,Bachelor's Degree,Marketing,Manager,Sales,35-44,Hydrabad,No,,Current Employees,,44,0,2.6,1,2,,3,2,18213,11,3,0,3,3
E_1268,Male,Doctoral Degree,Marketing,Sales Executive,Sales,25-34,Noida,No,,Current Employees,,33,0,3.6,1,4,,4,3,8380,14,3,0,4,3
E_1269,Female,Bachelor's Degree,Life Sciences,Research Scientist,R & D,< 25,Pune,No,,Current Employees,,19,0,3.4,1,2,,4,4,2994,12,3,0,4,3
E_1270,Male,Associates Degree,Life Sciences,Research Scientist,R & D,< 25,Mumbai,No,,Current Employees,,23,0,3.4,1,4,,3,3,1223,22,4,0,4,3
E_1273,Male,High School,Life Sciences,Sales Representative,Sales,25-34,Delhi,Yes,7/1/2021,Attrited Employees,7/1/2021,25,1,3,1,3,1,1,4,1118,14,3,0,4,3
E_1275,Male,Associates Degree,Life Sciences,Research Scientist,R & D,25-34,Banglore,No,,Current Employees,,26,0,2.8,1,3,,3,4,2875,20,4,0,2,2
E_1277,Female,Bachelor's Degree,Marketing,Manager,Sales,45-55,Hydrabad,Yes,4/25/2022,Attrited Employees,4/1/2022,45,1,1.6,1,1,1,1,2,18824,16,3,0,1,3
E_1278,Male,High School,Medical,Healthcare Representative,R & D,45-55,Noida,No,,Current Employees,,55,0,3,1,4,,2,2,13577,15,3,0,4,3
E_1279,Female,Associates Degree,Life Sciences,Laboratory Technician,R & D,< 25,Pune,Yes,12/30/2021,Attrited Employees,12/1/2021,21,1,2,1,1,1,2,3,2625,20,4,0,3,1
E_1280,Female,Associates Degree,Marketing,Manager,Sales,45-55,Mumbai,No,,Current Employees,,46,0,2.8,1,4,,2,2,18789,14,3,0,3,3
E_1281,Female,Bachelor's Degree,Marketing,Sales Executive,Sales,25-34,Delhi,No,,Current Employees,,34,0,2.8,1,3,,3,1,4538,12,3,0,4,3
E_1282,Male,Bachelor's Degree,Life Sciences,Manager,Sales,45-55,Banglore,No,,Current Employees,,51,0,2.4,1,4,,3,2,19847,24,4,0,1,2
E_1283,Male,Master's Degree,Medical,Manufacturing Director,R & D,> 55,Hydrabad,No,,Current Employees,,59,0,3.4,1,4,,3,4,10512,12,3,0,4,2
E_1285,Female,Bachelor's Degree,Medical,Laboratory Technician,R & D,25-34,Noida,No,,Current Employees,,34,0,3,1,3,,3,2,4444,13,3,0,3,4
E_1286,Male,Master's Degree,Medical,Laboratory Technician,R & D,25-34,Pune,No,,Current Employees,,28,0,3,1,4,,3,3,2154,11,3,0,3,2
E_1288,Male,Associates Degree,Life Sciences,Manager,R & D,35-44,Mumbai,No,,Current Employees,,44,0,2.8,1,3,,4,1,19190,14,3,0,4,2
E_1289,Male,Bachelor's Degree,Life Sciences,Human Resources,HR,25-34,Delhi,No,,Current Employees,,34,0,3,1,3,,2,2,4490,11,3,0,4,4
E_1291,Male,High School,Life Sciences,Research Scientist,R & D,35-44,Banglore,No,,Current Employees,,35,0,3.2,1,3,,3,3,3506,14,3,0,4,3
E_1292,Female,Master's Degree,Medical,Research Scientist,R & D,35-44,Hydrabad,No,,Current Employees,,42,0,3,1,2,,4,2,2372,16,3,0,4,3
E_1293,Female,Master's Degree,Marketing,Sales Executive,Sales,35-44,Noida,No,,Current Employees,,43,0,3.6,1,4,,2,4,10231,14,3,0,4,4
E_1294,Female,Master's Degree,Life Sciences,Manufacturing Director,R & D,35-44,Pune,No,,Current Employees,,36,0,3,1,3,,3,2,5410,11,3,0,4,3
E_1295,Female,Bachelor's Degree,Medical,Healthcare Representative,R & D,35-44,Mumbai,Yes,1/28/2022,Attrited Employees,1/1/2022,44,1,3,1,1,1,3,4,7978,11,3,0,4,3
E_1296,Male,Bachelor's Degree,Life Sciences,Laboratory Technician,R & D,25-34,Delhi,No,,Current Employees,,28,0,3,1,4,,2,4,3867,12,3,0,2,3
E_1297,Female,Associates Degree,Medical,Laboratory Technician,R & D,45-55,Banglore,No,,Current Employees,,51,0,2.2,1,2,,2,3,2838,14,3,0,2,2
E_1298,Female,Associates Degree,Medical,Manufacturing Director,R & D,25-34,Hydrabad,No,,Current Employees,,30,0,3,1,3,,3,3,4695,18,3,0,3,3
E_1299,Female,Bachelor's Degree,Technical Degree,Laboratory Technician,R & D,25-34,Noida,Yes,1/21/2022,Attrited Employees,1/1/2022,29,1,2.4,1,2,1,3,3,3339,13,3,0,1,3
E_1301,Male,Bachelor's Degree,Technical Degree,Research Scientist,R & D,25-34,Banglore,No,,Current Employees,,28,0,2.4,1,4,,3,1,2080,11,3,0,2,2
E_1303,Female,Bachelor's Degree,Medical,Research Scientist,R & D,25-34,Banglore,No,,Current Employees,,25,0,3,1,4,,3,2,2096,18,3,0,4,2
E_1304,Male,Bachelor's Degree,Medical,Sales Executive,Sales,25-34,Banglore,No,,Current Employees,,32,0,3.6,1,3,,4,4,6209,15,3,0,3,4
E_1306,Female,Bachelor's Degree,Medical,Manager,R & D,45-55,Banglore,No,,Current Employees,,45,0,2.6,1,2,,3,2,18061,22,4,0,3,3
E_1307,Female,Master's Degree,Medical,Manager,R & D,35-44,Banglore,No,,Current Employees,,39,0,2.8,1,3,,2,2,17123,13,3,0,4,3
E_1308,Male,Master's Degree,Life Sciences,Research Scientist,R & D,> 55,Noida,No,,Current Employees,,58,0,2.8,1,1,,3,3,2372,12,3,0,4,3
E_1309,Male,Associates Degree,Life Sciences,Laboratory Technician,R & D,25-34,Pune,Yes,2/11/2022,Attrited Employees,2/1/2022,32,1,2.8,1,4,1,3,3,4883,18,3,0,1,3
E_1310,Male,Bachelor's Degree,Medical,Research Scientist,R & D,35-44,Mumbai,Yes,12/3/2021,Attrited Employees,12/1/2021,39,1,2.2,1,3,1,3,1,3904,13,3,0,1,3
E_1311,Female,Bachelor's Degree,Technical Degree,Laboratory Technician,R & D,25-34,Delhi,No,,Current Employees,,30,0,2.2,1,1,,2,4,4627,12,3,0,1,3
E_1312,Female,Master's Degree,Technical Degree,Healthcare Representative,R & D,35-44,Banglore,No,,Current Employees,,36,0,2.8,1,4,,3,3,7094,12,3,0,1,3
E_1314,Female,Associates Degree,Life Sciences,Human Resources,HR,45-55,Hydrabad,No,,Current Employees,,46,0,3,1,4,,3,1,3423,12,3,0,3,4
E_1315,Female,Bachelor's Degree,Life Sciences,Laboratory Technician,R & D,25-34,Noida,No,,Current Employees,,28,0,2.4,1,3,,1,4,6674,11,3,0,1,3
E_1317,Female,Bachelor's Degree,Life Sciences,Research Director,R & D,45-55,Pune,No,,Current Employees,,50,0,2.6,1,4,,3,1,16880,11,3,0,2,3
E_1318,Male,Master's Degree,Marketing,Sales Executive,Sales,35-44,Mumbai,Yes,9/30/2021,Attrited Employees,9/1/2021,40,1,2.8,1,4,1,2,2,9094,12,3,0,3,3
E_1319,Male,Bachelor's Degree,Life Sciences,Sales Executive,Sales,45-55,Delhi,Yes,3/9/2022,Attrited Employees,3/1/2022,52,1,2.4,1,2,1,3,2,8446,19,3,0,3,2
E_1321,Female,Master's Degree,Medical,Manager,R & D,25-34,Banglore,No,,Current Employees,,30,0,2.6,1,2,,3,1,11916,23,4,0,4,3
E_1322,Male,Associates Degree,Life Sciences,Manufacturing Director,R & D,35-44,Hydrabad,No,,Current Employees,,39,0,2.2,1,1,,3,3,4534,11,3,0,1,3
E_1324,Female,Master's Degree,Life Sciences,Sales Executive,Sales,25-34,Noida,No,,Current Employees,,31,0,2.6,1,4,,3,3,9852,19,3,0,1,2
E_1329,Male,Associates Degree,Medical,Sales Executive,Sales,35-44,Pune,No,,Current Employees,,41,0,2,1,3,,1,2,6151,13,3,0,1,3
E_1331,Female,Bachelor's Degree,Life Sciences,Sales Representative,Sales,25-34,Mumbai,Yes,4/26/2022,Attrited Employees,4/1/2022,31,1,2.8,1,4,1,3,2,2302,11,3,0,1,4
E_1333,Male,Bachelor's Degree,Life Sciences,Laboratory Technician,R & D,35-44,Delhi,Yes,4/4/2022,Attrited Employees,4/1/2022,44,1,2.4,1,1,1,3,1,2362,12,3,0,3,4
E_1334,Male,High School,Life Sciences,Manager,R & D,35-44,Banglore,No,,Current Employees,,42,0,3,1,3,,3,3,17861,13,3,0,4,2
E_1336,Female,Associates Degree,Medical,Manager,R & D,45-55,Hydrabad,No,,Current Employees,,55,0,3,1,4,,1,3,19187,14,3,0,4,3
E_1338,Male,Master's Degree,Life Sciences,Manager,HR,> 55,Noida,No,,Current Employees,,56,0,2.6,1,4,,3,2,19717,14,3,0,1,3
E_1340,Male,Associates Degree,Life Sciences,Research Scientist,R & D,35-44,Pune,No,,Current Employees,,40,0,2.8,1,3,,3,3,3544,16,3,0,2,3
E_1344,Male,Bachelor's Degree,Life Sciences,Healthcare Representative,R & D,25-34,Mumbai,No,,Current Employees,,34,0,3.4,1,4,,3,4,8500,11,3,0,4,2
E_1346,Male,Bachelor's Degree,Life Sciences,Research Scientist,R & D,35-44,Delhi,No,,Current Employees,,40,0,3.2,1,3,,3,4,4661,13,3,0,3,3
E_1349,Female,Bachelor's Degree,Marketing,Sales Executive,Sales,35-44,Banglore,No,,Current Employees,,41,0,2.8,1,3,,3,1,4103,17,3,0,4,3
E_1350,Male,Master's Degree,Life Sciences,Research Scientist,R & D,35-44,Hydrabad,No,,Current Employees,,35,0,2.8,1,3,,3,3,4249,11,3,0,2,3
E_1352,Male,Bachelor's Degree,Life Sciences,Manager,HR,45-55,Noida,No,,Current Employees,,51,0,2.6,1,3,,3,2,14026,11,3,0,2,3
E_1355,Female,Associates Degree,Life Sciences,Sales Executive,Sales,35-44,Pune,No,,Current Employees,,38,0,2.6,1,2,,3,1,6893,15,3,0,4,3
E_1356,Female,Associates Degree,Medical,Sales Executive,Sales,25-34,Mumbai,No,,Current Employees,,34,0,3,1,3,,3,1,6125,12,3,0,4,4
E_1358,Male,High School,Medical,Laboratory Technician,R & D,25-34,Delhi,No,,Current Employees,,25,0,3.2,1,4,,3,4,3669,11,3,0,3,2
E_1360,Female,Master's Degree,Medical,Manufacturing Director,R & D,> 55,Banglore,Yes,3/25/2022,Attrited Employees,3/1/2022,58,1,2.4,1,3,1,2,1,10008,14,3,0,4,2
E_1361,Male,Master's Degree,Life Sciences,Laboratory Technician,R & D,35-44,Banglore,No,,Current Employees,,40,0,2.6,1,2,,3,2,2387,22,4,0,3,3
E_1362,Female,Bachelor's Degree,Marketing,Sales Executive,Sales,35-44,Banglore,No,,Current Employees,,36,0,2.4,1,1,,4,1,4639,16,3,0,4,2
E_1363,Male,Bachelor's Degree,Life Sciences,Manufacturing Director,R & D,45-55,Banglore,No,,Current Employees,,48,0,3.4,1,4,,3,4,7898,11,3,0,3,3
E_1364,Female,Bachelor's Degree,Medical,Sales Representative,Sales,25-34,Banglore,No,,Current Employees,,27,0,3.2,1,3,,4,4,2534,14,3,0,2,3
E_1367,Female,Associates Degree,Technical Degree,Manufacturing Director,R & D,45-55,Banglore,No,,Current Employees,,51,0,2.4,1,4,,2,2,13142,16,3,0,2,2
E_1368,Female,Bachelor's Degree,Life Sciences,Laboratory Technician,R & D,< 25,Banglore,No,,Current Employees,,18,0,3.6,1,4,,3,4,1611,15,3,0,3,4
E_1369,Female,Bachelor's Degree,Medical,Laboratory Technician,R & D,35-44,Hydrabad,No,,Current Employees,,35,0,3,1,4,,2,4,5363,12,3,0,2,3
E_1371,Male,High School,Life Sciences,Sales Executive,Sales,25-34,Noida,No,,Current Employees,,27,0,2.8,1,4,,1,4,5071,20,4,0,2,3
E_1372,Male,Master's Degree,Marketing,Sales Executive,Sales,45-55,Pune,Yes,1/16/2022,Attrited Employees,1/1/2022,55,1,2.6,1,1,1,4,3,13695,17,3,0,3,2
E_1373,Male,Bachelor's Degree,Life Sciences,Manufacturing Director,R & D,> 55,Mumbai,No,,Current Employees,,56,0,2.6,1,4,,3,2,13402,12,3,0,1,3
E_1374,Female,High School,Technical Degree,Research Scientist,R & D,25-34,Delhi,No,,Current Employees,,34,0,2.4,1,1,,2,3,2029,20,4,0,3,3
E_1375,Female,High School,Medical,Healthcare Representative,R & D,35-44,Banglore,No,,Current Employees,,40,0,2.8,1,2,,4,3,6377,20,4,0,2,3
E_1377,Male,Bachelor's Degree,Medical,Laboratory Technician,R & D,25-34,Hydrabad,No,,Current Employees,,34,0,2.4,1,2,,3,3,5429,13,3,0,1,3
E_1379,Female,Bachelor's Degree,Life Sciences,Sales Representative,Sales,25-34,Noida,Yes,4/13/2022,Attrited Employees,4/1/2022,31,1,3.2,1,3,1,2,4,2785,14,3,0,3,4
E_1380,Female,Master's Degree,Marketing,Sales Executive,Sales,35-44,Pune,Yes,11/28/2021,Attrited Employees,11/1/2021,35,1,3,1,4,1,3,3,4614,18,3,0,3,2
E_1382,Male,Bachelor's Degree,Life Sciences,Research Scientist,R & D,35-44,Mumbai,No,,Current Employees,,38,0,3.6,1,4,,4,3,2610,11,3,0,4,3
E_1383,Female,Master's Degree,Technical Degree,Healthcare Representative,R & D,25-34,Delhi,No,,Current Employees,,34,0,3.6,1,3,,3,4,6687,11,3,0,4,4
E_1387,Male,Bachelor's Degree,Life Sciences,Sales Executive,Sales,25-34,Banglore,No,,Current Employees,,28,0,2.4,1,3,,2,1,4724,11,3,0,3,3
E_1389,Male,Master's Degree,Medical,Manufacturing Director,R & D,25-34,Hydrabad,Yes,12/10/2021,Attrited Employees,12/1/2021,31,1,3.2,1,4,1,3,3,6179,15,3,0,4,2
E_1390,Male,Master's Degree,Life Sciences,Sales Executive,Sales,35-44,Noida,No,,Current Employees,,39,0,3,1,1,,2,4,6120,12,3,0,4,4
E_1391,Male,Bachelor's Degree,Marketing,Sales Executive,Sales,45-55,Pune,No,,Current Employees,,51,0,2.4,1,2,,3,2,10596,11,3,0,2,3
E_1392,Female,Bachelor's Degree,Life Sciences,Research Scientist,R & D,35-44,Mumbai,No,,Current Employees,,41,0,2.8,1,4,,3,4,5467,14,3,0,1,2
E_1394,Male,High School,Life Sciences,Research Scientist,R & D,35-44,Delhi,No,,Current Employees,,37,0,3.2,1,3,,3,3,2996,15,3,0,4,3
E_1395,Male,High School,Life Sciences,Sales Executive,Sales,25-34,Banglore,No,,Current Employees,,33,0,2.8,1,2,,3,4,9998,13,3,0,1,4
E_1396,Male,High School,Marketing,Sales Executive,Sales,25-34,Hydrabad,No,,Current Employees,,32,0,2.2,1,3,,3,2,4078,13,3,0,1,2
E_1397,Male,Associates Degree,Life Sciences,Healthcare Representative,R & D,35-44,Noida,No,,Current Employees,,39,0,2.8,1,3,,3,3,10920,21,4,0,2,3
E_1399,Male,High School,Life Sciences,Sales Executive,Sales,25-34,Pune,No,,Current Employees,,25,0,2.4,1,1,,4,3,6232,11,3,0,2,2
E_1401,Female,Associates Degree,Medical,Manufacturing Director,R & D,45-55,Mumbai,No,,Current Employees,,52,0,3,1,4,,4,3,13247,11,3,0,2,2
E_1402,Female,Bachelor's Degree,Medical,Research Scientist,R & D,35-44,Delhi,No,,Current Employees,,43,0,1.6,1,1,,2,3,4081,14,3,0,1,1
E_1403,Female,Bachelor's Degree,Marketing,Sales Executive,Sales,25-34,Banglore,No,,Current Employees,,27,0,3.4,1,4,,2,4,5769,11,3,0,4,3
E_1405,Female,Master's Degree,Life Sciences,Research Scientist,R & D,25-34,Hydrabad,Yes,10/4/2021,Attrited Employees,10/1/2021,27,1,3.4,1,4,1,3,3,2394,13,3,0,4,3
E_1407,Male,High School,Medical,Research Scientist,R & D,25-34,Noida,No,,Current Employees,,26,0,2.8,1,1,,2,4,3904,12,3,0,4,3
E_1408,Female,Bachelor's Degree,Human Resources,Manager,HR,35-44,Pune,No,,Current Employees,,42,0,2.6,1,3,,3,1,16799,14,3,0,3,3
E_1987,Female,Bachelor's Degree,Human Resources,Human Resources,HR,25-34,Mumbai,No,,Current Employees,,25,0,2.8,1,3,,3,2,2187,14,3,0,3,3
E_1683,Female,Bachelor's Degree,Life Sciences,Human Resources,HR,35-44,Delhi,No,,Current Employees,,44,0,2.8,1,3,,3,4,3195,18,3,0,1,3
E_2040,Female,Master's Degree,Life Sciences,Human Resources,HR,35-44,Banglore,No,,Current Employees,,35,0,3.2,1,3,,3,4,8837,16,3,0,3,3
E_1625,Female,Master's Degree,Life Sciences,Manager,HR,45-55,Hydrabad,No,,Current Employees,,47,0,3.2,1,4,,3,3,19658,11,3,0,3,3
E_1461,Female,Associates Degree,Medical,Human Resources,HR,25-34,Noida,No,,Current Employees,,31,0,3.4,1,4,,4,2,2109,18,3,0,4,3
E_1502,Female,Master's Degree,Medical,Laboratory Technician,R & D,25-34,Pune,No,,Current Employees,,33,0,2.4,1,1,,2,2,3838,11,3,0,4,3
E_1628,Female,Bachelor's Degree,Life Sciences,Manufacturing Director,R & D,35-44,Mumbai,No,,Current Employees,,40,0,2.6,1,1,,2,3,10435,13,3,0,4,3
E_1866,Female,Bachelor's Degree,Medical,Manager,R & D,35-44,Delhi,No,,Current Employees,,43,0,2.6,1,1,,2,3,19392,13,3,0,4,3
E_1655,Female,Master's Degree,Other,Research Director,R & D,45-55,Banglore,No,,Current Employees,,49,0,2.2,1,1,,3,2,16413,16,3,0,2,3
E_1430,Female,Doctoral Degree,Life Sciences,Research Director,R & D,25-34,Banglore,No,,Current Employees,,31,0,2.6,1,1,,3,2,16422,11,3,0,3,4
E_1411,Female,Bachelor's Degree,Medical,Laboratory Technician,R & D,35-44,Banglore,No,,Current Employees,,37,0,2.2,1,1,,3,3,3629,18,3,0,1,3
E_1816,Female,Bachelor's Degree,Medical,Manufacturing Director,R & D,25-34,Banglore,No,,Current Employees,,30,0,2.4,1,1,,3,3,9667,14,3,0,2,3
E_1443,Female,Master's Degree,Medical,Research Director,R & D,45-55,Banglore,No,,Current Employees,,47,0,2.6,1,1,,3,3,17169,19,3,0,2,4
E_1969,Female,Associates Degree,Life Sciences,Research Scientist,R & D,45-55,Delhi,No,,Current Employees,,54,0,2.4,1,1,,3,3,2897,11,3,0,3,2
E_1587,Female,Master's Degree,Medical,Healthcare Representative,R & D,35-44,Banglore,No,,Current Employees,,35,0,2.6,1,1,,3,3,6142,16,3,0,3,3
E_1633,Female,Bachelor's Degree,Medical,Manufacturing Director,R & D,35-44,Hydrabad,No,,Current Employees,,39,0,2.4,1,1,,3,3,5042,13,3,0,4,1
E_1786,Female,Bachelor's Degree,Technical Degree,Manager,R & D,45-55,Noida,No,,Current Employees,,51,0,2.8,1,1,,3,3,13116,11,3,0,4,3
E_1480,Female,Associates Degree,Medical,Laboratory Technician,R & D,35-44,Pune,No,,Current Employees,,42,0,2.8,1,1,,3,4,3673,13,3,0,3,3
E_1646,Female,High School,Technical Degree,Research Scientist,R & D,< 25,Mumbai,No,,Current Employees,,24,0,2.8,1,1,,3,4,3760,13,3,0,3,3
E_1916,Female,Bachelor's Degree,Medical,Laboratory Technician,R & D,25-34,Delhi,No,,Current Employees,,31,0,2.4,1,1,,4,3,3978,12,3,0,2,2
E_2015,Female,Bachelor's Degree,Medical,Research Director,R & D,35-44,Banglore,No,,Current Employees,,38,0,2,1,2,,1,3,13206,12,3,0,1,3
E_1605,Female,Associates Degree,Other,Research Scientist,R & D,< 25,Hydrabad,No,,Current Employees,,22,0,2.2,1,2,,2,3,2814,14,3,0,2,2
E_1893,Female,Associates Degree,Life Sciences,Research Scientist,R & D,25-34,Noida,No,,Current Employees,,26,0,2.4,1,2,,2,3,2933,13,3,0,3,2
E_1701,Female,Bachelor's Degree,Life Sciences,Research Scientist,R & D,25-34,Pune,No,,Current Employees,,34,0,2.6,1,2,,2,4,2929,12,3,0,2,3
E_1888,Female,Associates Degree,Life Sciences,Manufacturing Director,R & D,45-55,Mumbai,No,,Current Employees,,45,0,2.8,1,2,,2,4,5906,13,3,0,4,2
E_1724,Female,Associates Degree,Life Sciences,Manufacturing Director,R & D,35-44,Delhi,No,,Current Employees,,40,0,2.2,1,2,,3,1,6516,16,3,0,2,3
E_1829,Female,Bachelor's Degree,Life Sciences,Healthcare Representative,R & D,35-44,Banglore,No,,Current Employees,,40,0,2.2,1,2,,3,1,4448,12,3,0,2,3
E_1651,Female,Master's Degree,Life Sciences,Healthcare Representative,R & D,35-44,Hydrabad,No,,Current Employees,,36,0,2.4,1,2,,3,1,8008,12,3,0,3,3
E_1640,Female,Bachelor's Degree,Medical,Research Scientist,R & D,35-44,Noida,No,,Current Employees,,37,0,1.8,1,2,,3,2,3936,11,3,0,1,1
E_1525,Female,Bachelor's Degree,Life Sciences,Manufacturing Director,R & D,35-44,Pune,No,,Current Employees,,39,0,2.8,1,2,,3,2,8376,18,3,0,4,3
E_1839,Female,Bachelor's Degree,Medical,Research Scientist,R & D,< 25,Mumbai,No,,Current Employees,,18,0,2.4,1,2,,3,3,1514,16,3,0,3,1
E_1856,Female,Master's Degree,Life Sciences,Laboratory Technician,R & D,45-55,Delhi,No,,Current Employees,,47,0,2.8,1,2,,3,3,2105,12,3,0,3,3
E_2009,Female,Associates Degree,Medical,Healthcare Representative,R & D,25-34,Banglore,No,,Current Employees,,33,0,2.6,1,2,,3,4,4878,13,3,0,1,3
E_1608,Female,Bachelor's Degree,Medical,Research Director,R & D,35-44,Hydrabad,No,,Current Employees,,44,0,3,1,2,,3,4,19049,14,3,0,4,2
E_1647,Female,Bachelor's Degree,Medical,Research Scientist,R & D,25-34,Noida,No,,Current Employees,,27,0,2.6,1,2,,4,3,3517,17,3,0,1,3
E_1607,Female,Master's Degree,Other,Research Scientist,R & D,25-34,Pune,No,,Current Employees,,32,0,3.4,1,2,,4,4,3312,17,3,0,4,3
E_1611,Female,Doctoral Degree,Medical,Laboratory Technician,R & D,45-55,Mumbai,No,,Current Employees,,45,0,1.8,1,3,,1,1,5769,14,3,0,1,3
E_1544,Female,High School,Other,Healthcare Representative,R & D,25-34,Delhi,No,,Current Employees,,29,0,2.2,1,3,,1,1,9715,13,3,0,3,3
E_2052,Female,Master's Degree,Life Sciences,Research Scientist,R & D,35-44,Banglore,No,,Current Employees,,35,0,3,1,3,,1,4,2977,12,3,0,4,3
E_1760,Female,Associates Degree,Medical,Laboratory Technician,R & D,35-44,Hydrabad,No,,Current Employees,,38,0,2.2,1,3,,2,2,2468,14,3,0,2,2
E_1827,Female,Bachelor's Degree,Life Sciences,Manufacturing Director,R & D,45-55,Noida,No,,Current Employees,,47,0,2.6,1,3,,2,2,10333,12,3,0,3,3
E_2010,Female,Master's Degree,Life Sciences,Laboratory Technician,R & D,25-34,Pune,No,,Current Employees,,32,0,2.6,1,3,,2,2,2837,13,3,0,3,3
E_1661,Female,High School,Life Sciences,Healthcare Representative,R & D,45-55,Mumbai,No,,Current Employees,,49,0,2.6,1,3,,2,3,13966,19,3,0,2,3
E_1409,Female,Master's Degree,Other,Laboratory Technician,R & D,45-55,Delhi,No,,Current Employees,,52,0,2.2,1,3,,3,1,2950,13,3,0,3,1
E_1802,Female,Associates Degree,Life Sciences,Laboratory Technician,R & D,35-44,Banglore,No,,Current Employees,,40,0,2.6,1,3,,3,1,3377,17,3,0,4,2
E_1617,Female,Master's Degree,Life Sciences,Laboratory Technician,R & D,45-55,Hydrabad,No,,Current Employees,,49,0,2.6,1,3,,3,1,3211,14,3,0,4,2
E_1576,Female,Master's Degree,Other,Research Scientist,R & D,45-55,Noida,No,,Current Employees,,48,0,2.6,1,3,,3,1,2367,12,3,0,4,2
E_1980,Female,Bachelor's Degree,Medical,Manufacturing Director,R & D,45-55,Pune,No,,Current Employees,,54,0,2.8,1,3,,3,1,4440,19,3,0,4,3
E_2000,Female,High School,Medical,Research Director,R & D,45-55,Mumbai,No,,Current Employees,,47,0,2,1,3,,3,2,11957,18,3,0,1,1
E_1735,Female,High School,Medical,Laboratory Technician,R & D,< 25,Delhi,No,,Current Employees,,23,0,2.4,1,3,,3,2,3295,13,3,0,3,1
E_1614,Female,Master's Degree,Life Sciences,Manufacturing Director,R & D,35-44,Banglore,No,,Current Employees,,36,0,2.8,1,3,,3,3,4663,12,3,0,2,3
E_2051,Female,Master's Degree,Medical,Research Scientist,R & D,35-44,Hydrabad,No,,Current Employees,,40,0,2.8,1,3,,3,3,2001,14,3,0,2,3
E_1630,Female,Master's Degree,Life Sciences,Healthcare Representative,R & D,35-44,Banglore,No,,Current Employees,,35,0,3.2,1,3,,3,3,4148,12,3,0,4,3
E_1955,Female,Master's Degree,Medical,Healthcare Representative,R & D,25-34,Banglore,No,,Current Employees,,32,0,3,1,3,,3,4,6667,18,3,0,2,3
E_1751,Female,Bachelor's Degree,Medical,Research Scientist,R & D,25-34,Banglore,No,,Current Employees,,27,0,3,1,3,,3,4,3445,11,3,0,3,2
E_1641,Female,Bachelor's Degree,Life Sciences,Manufacturing Director,R & D,35-44,Banglore,No,,Current Employees,,40,0,3.2,1,3,,3,4,7945,15,3,0,4,2
E_1822,Female,Bachelor's Degree,Life Sciences,Healthcare Representative,R & D,35-44,Banglore,No,,Current Employees,,40,0,3.4,1,3,,3,4,6513,17,3,0,4,3
E_1703,Female,Bachelor's Degree,Life Sciences,Healthcare Representative,R & D,35-44,Hydrabad,No,,Current Employees,,44,0,3.2,1,3,,4,4,7879,19,3,0,2,3
E_1974,Female,High School,Medical,Laboratory Technician,R & D,25-34,Noida,No,,Current Employees,,31,0,3,1,4,,1,4,1129,11,3,0,3,3
E_2054,Female,Master's Degree,Medical,Research Scientist,R & D,25-34,Pune,No,,Current Employees,,29,0,2,1,4,,2,1,3785,14,3,0,2,1
E_1762,Female,Bachelor's Degree,Technical Degree,Research Scientist,R & D,25-34,Mumbai,No,,Current Employees,,29,0,2.6,1,4,,2,1,2109,13,3,0,3,3
E_1656,Female,Doctoral Degree,Life Sciences,Research Director,R & D,45-55,Delhi,No,,Current Employees,,50,0,2.6,1,4,,2,1,13269,15,3,0,3,3
